,freq,unit,sex,age,geo,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
43,A,NR,F,TOTAL,MT,,,,,,,,,,,,,,,,,,157975.0,159543.0,160549.0,162210.0,163269.0,164086.0,,169276.0,170529.0,173032.0,174138.0,175267.0,176872.0,178535.0,183969.0,185938.0,187806.0,189690.0,191354.0,191434.0,192953.0,194208.0,195277.0,196331.0,197726.0,199278.0,200460.0,201768.0,203088.0,204161.0,204097.0,205098.0,206319.0,207824.0,208584.0,209851.0,212126.0,214891.0,219203.0,224019.0,228634.0,235102.0,241723.0,248802.0,249161.0,250905.0,257230.0
44,A,NR,F,TOTAL,NL,5731102.0,5801779.0,5883048.0,5966151.0,6040594.0,6121740.0,6198911.0,6273255.0,6344070.0,6415386.0,6492540.0,6569734.0,6645353.0,6712092.0,6768924.0,6827479.0,6896703.0,6942948.0,6990658.0,7040084.0,7096734.0,7160112.0,7204263.0,7236953.0,7270437.0,7304213.0,7344892.0,7390802.0,7441337.0,7488650.0,7534092.0,7590944.0,7648728.0,7703914.0,7755666.0,7796640.0,7831600.0,7870304.0,7914118.0,7966954.0,8017633.0,8077220.0,8133318.0,8177101.0,8212118.0,8239547.0,8256803.0,8269478.0,8293326.0,8329391.0,8371513.0,8412317.0,8447477.0,8472236.0,8494904.0,8527868.0,8561985.0,8606405.0,8654043.0,8701077.0,8759554.0,8788879.0,8845204.0,8960982.0
45,A,NR,F,TOTAL,NO,1789949.0,1803627.0,1818629.0,1832860.0,1846436.0,1860591.0,1875388.0,1892519.0,1908839.0,1925056.0,1941184.0,1954605.0,1969394.0,1985270.0,1998478.0,2011310.0,2022234.0,2032090.0,2041301.0,2049772.0,2057040.0,2064760.0,2073540.0,2082035.0,2088834.0,2095753.0,2102788.0,2111585.0,2122134.0,2132604.0,2139836.0,2148836.0,2160275.0,2172747.0,2186187.0,2198153.0,2209212.0,2220570.0,2232493.0,2245770.0,2261357.0,2272135.0,2282132.0,2296145.0,2308408.0,2322293.0,2338238.0,2355346.0,2377481.0,2404199.0,2431447.0,,,,2540963.0,,2587096.0,2609187.0,2627248.0,2643139.0,2661018.0,2672110.0,2687938.0,2723514.0
46,A,NR,F,TOTAL,PL,15253800.0,,,,,16132500.0,,,,,16793500.0,,,,,17384456.0,,,,,18159646.0,,,,,18989503.0,,,,,19497908.0,19577208.0,19647898.0,19710130.0,19758399.0,19802557.0,19823369.0,19842642.0,19858815.0,19868726.0,19715504.0,19716616.0,19717034.0,19711782.0,19704178.0,19703582.0,19703200.0,19698704.0,19704140.0,19720950.0,19610632.0,19633018.0,19636496.0,19636442.0,19613892.0,19608451.0,19590169.0,19595127.0,19596388.0,19592436.0,19584757.0,19131216.0,19043758.0,18980357.0
47,A,NR,F,TOTAL,PT,4603250.0,4634976.0,4675540.0,4703980.0,4713080.0,4721610.0,4699810.0,4667200.0,4632820.0,4593720.0,4539570.0,4553892.0,4546370.0,4556560.0,4568680.0,4680740.0,4876530.0,4915990.0,4958610.0,4999760.0,5042890.0,5088051.0,5120752.0,5148652.0,5165938.0,5186083.0,5193233.0,5195289.0,5190484.0,5185185.0,5176677.0,5163888.0,5154852.0,5158868.0,5169497.0,5186730.0,5203747.0,5223673.0,5248376.0,5274465.0,5304872.0,5344316.0,5375295.0,5407252.0,5425721.0,5440950.0,5453175.0,5468193.0,5483592.0,5496775.0,5509734.0,5519178.0,5511961.0,5491592.0,5469281.0,5451156.0,5439821.0,5427117.0,5423335.0,5424251.0,5435932.0,5439503.0,5428941.0,5465555.0
48,A,NR,F,TOTAL,RO,,,,,,,,,10050227.0,10127043.0,10253668.0,10360995.0,10458265.0,10550665.0,10627776.0,10735500.0,10880755.0,10979838.0,11076768.0,11173278.0,11214574.0,11288141.0,11359888.0,11411665.0,11444508.0,11492093.0,11538970.0,11599025.0,11653750.0,11709212.0,11760564.0,11752489.0,11596272.0,11587514.0,11579217.0,11568996.0,11548426.0,11518907.0,11499014.0,11487412.0,11475444.0,11467093.0,11169297.0,11088602.0,11036295.0,10965209.0,10905183.0,10840507.0,10586266.0,10488417.0,10414274.0,10366110.0,10318889.0,10258594.0,10201259.0,10163573.0,10110852.0,10041869.0,9978614.0,9914008.0,9868177.0,9814072.0,9802644.0,9790587.0
49,A,NR,F,TOTAL,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3876555.0,3865866.0,3855284.0,3854516.0,3848217.0,3837398.0,3830529.0,3814931.0,3800809.0,3784417.0,3768404.0,3753102.0,3720624.0,3702229.0,3684497.0,3666896.0,3649994.0,3630114.0,3611245.0,3590852.0,3570953.0,3552066.0,3525575.0,3489070.0,3411719.0
50,A,NR,F,TOTAL,RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78191815.0,77964706.0,77727318.0,77561598.0,77144320.0,76871457.0,76590007.0,76371980.0,76291763.0,76262345.0,76275129.0,76809957.0,,,77120043.0,,,,,,,,,
51,A,NR,F,TOTAL,SE,3743575.0,3757848.0,3778988.0,3798896.0,3821808.0,3854303.0,3890033.0,3923918.0,3950551.0,3972328.0,4007802.0,4045424.0,4066735.0,4077830.0,4089481.0,4108766.0,4127168.0,4143580.0,4162409.0,4174819.0,4187535.0,4198127.0,4204412.0,4210128.0,4214437.0,4222078.0,4231029.0,4244004.0,4261503.0,4283008.0,4314958.0,4346613.0,4373497.0,4397428.0,4424155.0,4460127.0,4471425.0,4474782.0,4475712.0,4478703.0,4481308.0,4490039.0,4500683.0,4513681.0,4529014.0,4545081.0,4561202.0,4589734.0,4619006.0,4652637.0,4691668.0,4725326.0,4756021.0,4789988.0,4830507.0,4875115.0,4920051.0,4981806.0,5037580.0,5087747.0,5131775.0,5156448.0,5191619.0,5223232.0
52,A,NR,F,TOTAL,SI,,,,,,,,,,,894141.0,,,,,916724.0,933325.0,944341.0,954800.0,964001.0,974117.0,982638.0,978951.0,985910.0,991397.0,996163.0,1001150.0,1022076.0,1026415.0,1027975.0,1028125.0,1029716.0,1028879.0,1026965.0,1024948.0,1025102.0,1022192.0,1018355.0,1016763.0,1015117.0,1016943.0,1017352.0,1019024.0,1019446.0,1019631.0,1020538.0,1021893.0,1023395.0,1023736.0,1028417.0,1032869.0,1035626.0,1038765.0,1039760.0,1040211.0,1040645.0,1040855.0,1040770.0,1039839.0,1042252.0,1044795.0,1049039.0,1049485.0,1053701.0
53,A,NR,F,TOTAL,SK,2028234.0,2106281.0,2131222.0,2152520.0,2175236.0,2198365.0,2219563.0,2240366.0,2258823.0,2276292.0,2295640.0,2299504.0,2318249.0,2341097.0,2365550.0,2391573.0,2417550.0,2444248.0,2470259.0,2496077.0,2521567.0,2540738.0,2562173.0,2582675.0,2601818.0,2621022.0,2639676.0,2656037.0,2671904.0,2687402.0,2701168.0,2714798.0,2712647.0,2723925.0,2736408.0,2747306.0,2754078.0,2760498.0,2765645.0,2769690.0,2773531.0,2766271.0,2767030.0,2765119.0,2763744.0,2763661.0,2763073.0,2762525.0,2762376.0,2764064.0,2766864.0,2767273.0,2772570.0,2774857.0,2776889.0,2779021.0,2780170.0,2783659.0,2786606.0,2789344.0,2792523.0,2793295.0,2776809.0,2773698.0
54,A,NR,F,TOTAL,SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14903.0,15127.0,15296.0,15444.0,15650.0,15926.0,,16227.0,17159.0,17234.0,,,,,17665.0,,,,,
55,A,NR,F,TOTAL,TR,13288710.0,13606231.0,13943430.0,14301507.0,14681761.0,15085597.0,15471242.0,15876225.0,16301597.0,16748489.0,17218115.0,17585502.0,17972171.0,18379259.0,18808000.0,19259726.0,19662486.0,20099695.0,20573588.0,21086702.0,21641899.0,22153959.0,22693570.0,23262258.0,23861687.0,24493659.0,25009333.0,25554101.0,26129776.0,26738340.0,27381953.0,27989019.0,28548541.0,29112544.0,29677549.0,30241536.0,30811583.0,31390590.0,31971594.0,32547564.0,33100471.0,32330652.0,32759611.0,33153312.0,33541375.0,33948680.0,34369633.0,34800258.0,35209723.0,35615946.0,36098842.0,36679806.0,37191315.0,37671216.0,38194504.0,38711602.0,39229862.0,39771221.0,40275390.0,40863902.0,41433861.0,41698377.0,42252172.0,42575441.0
56,A,NR,F,TOTAL,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26360288.0,26133207.0,25924585.0,25710574.0,25515270.0,25346469.0,25174503.0,25031011.0,24894631.0,24778427.0,24675525.0,24565563.0,24476570.0,24409948.0,24327606.0,22971835.0,22872998.0,22770325.0,22658586.0,22528292.0,22389339.0,22223341.0,21990719.0,
57,A,NR,F,TOTAL,UK,27000000.0,27200000.0,27400000.0,27500000.0,27700000.0,27900000.0,28056700.0,28208600.0,28357500.0,28491100.0,28596800.0,28700700.0,28798979.0,28864250.0,28889066.0,28875801.0,28860209.0,28850323.0,28846705.0,28857624.0,28892661.0,28932214.0,28936510.0,28935694.0,28966475.0,29026946.0,29103551.0,29173506.0,29234961.0,29306220.0,29383284.0,29474366.0,29568669.0,29641149.0,29714215.0,29787456.0,29849164.0,29910222.0,29979899.0,30061268.0,30150784.0,30238346.0,30336950.0,30452240.0,30582491.0,30762960.0,30968983.0,31178445.0,31407298.0,31625820.0,31841228.0,32071042.0,32288847.0,32481221.0,32687816.0,32919294.0,33152984.0,33364404.0,33563620.0,33746076.0,,,,
58,A,NR,F,TOTAL,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039500.0,1052694.0,1065598.0,1079251.0,1092855.0,889913.0,,,,,888310.0,901303.0,910355.0,910253.0,907234.0,913441.0,903544.0,
59,A,NR,F,UNK,AD,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,
60,A,NR,F,UNK,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
61,A,NR,F,UNK,AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62,A,NR,F,UNK,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,A,NR,F,UNK,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,A,NR,F,UNK,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,A,NR,F,UNK,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,A,NR,F,UNK,BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
67,A,NR,F,UNK,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,A,NR,F,UNK,CY,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,A,NR,F,UNK,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,A,NR,F,UNK,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71,A,NR,F,UNK,DE_TOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
72,A,NR,F,UNK,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,A,NR,F,UNK,EA19,,,,,,,,,,,,,,,,,,,,,,,141.0,,108.0,87.0,60.0,41.0,23.0,0.0,0.0,3841.0,4080.0,4256.0,4491.0,4741.0,3610.0,4314.0,4359.0,4448.0,4719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
74,A,NR,F,UNK,EA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
75,A,NR,F,UNK,EE,76.0,127.0,176.0,237.0,299.0,360.0,421.0,479.0,541.0,599.0,654.0,607.0,542.0,496.0,445.0,393.0,342.0,297.0,243.0,201.0,183.0,164.0,141.0,129.0,108.0,87.0,60.0,41.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,A,NR,F,UNK,EEA30_2007,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,0.0,3841.0,4080.0,4256.0,4491.0,4741.0,3610.0,4314.0,4359.0,4448.0,4719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
77,A,NR,F,UNK,EEA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,33.0,29.0,23.0,18.0,12.0,9.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
78,A,NR,F,UNK,EFTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,A,NR,F,UNK,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,A,NR,F,UNK,ES,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,A,NR,F,UNK,EU27_2007,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,0.0,3841.0,4080.0,4256.0,4491.0,4741.0,3610.0,4314.0,4359.0,4448.0,4719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
82,A,NR,F,UNK,EU27_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,33.0,29.0,23.0,18.0,12.0,9.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
83,A,NR,F,UNK,EU28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,33.0,29.0,23.0,18.0,12.0,9.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
84,A,NR,F,UNK,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,A,NR,F,UNK,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,A,NR,F,UNK,FX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
87,A,NR,F,UNK,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.0,978.0,492.0,360.0,361.0,320.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,A,NR,F,UNK,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,33.0,29.0,23.0,18.0,12.0,9.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,A,NR,F,UNK,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,A,NR,F,UNK,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,A,NR,F,UNK,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,A,NR,F,UNK,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,A,NR,F,UNK,LI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,A,NR,F,UNK,LT,,,,,,,,,,,937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,A,NR,F,UNK,LU,0.0,0.0,,,,0.0,,0.0,208.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,A,NR,F,UNK,LV,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,A,NR,F,UNK,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0
98,A,NR,F,UNK,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,A,NR,F,UNK,MK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.0,2092.0,0.0,1896.0,1802.0,1710.0,1600.0,1497.0,1418.0,867.0,809.0,745.0,674.0,620.0,540.0,474.0,424.0,354.0,338.0,313.0,295.0,256.0,234.0,183.0,160.0,146.0,137.0,0.0,0.0,0.0
